pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,kill_percent,config,repetitions,R,R_abs,R2_norm,R2_max_norm,post_removal_R,post_removal_R_abs,post_removal_R2_norm,post_removal_R2_max_norm
50,12,1.5,sharp,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,16.340522149999998,17.89909056,25.32668026,81.01283927,32.1712612,35.08075266,49.63391015,81.01283927
50,12,1.5,sharp,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,0.6499883,0.8645121400000001,1.1996302,1.9842900399999999,0.7460859999999999,0.9463361100000001,1.28835673,1.91627054
50,12,1.5,sharp,PTA,HM,clamped,Global,5,PTA-HM-clamped-Global,100,0.6729031999999999,0.8963666299999999,1.24508483,2.03159333,0.7919158000000001,1.0100451099999999,1.37926596,2.00344966
50,12,1.5,sharp,PTA,HM,clamped,Global,10,PTA-HM-clamped-Global,100,0.7067147,0.9510482,1.32271701,2.17834689,0.8595387999999999,1.11940832,1.5345302799999998,2.17334941
50,12,1.5,sharp,PTA,HM,clamped,Global,20,PTA-HM-clamped-Global,100,0.7794089,1.05552865,1.4706084799999999,2.45548323,1.0049272,1.3283691400000002,1.83031339,2.45548323
50,12,1.5,sharp,PTA,HM,clamped,Global,30,PTA-HM-clamped-Global,100,0.84591695,1.1482854500000002,1.60141682,2.7467267700000004,1.1379433,1.5138827499999998,2.09192996,2.7467267700000004
50,12,1.5,sharp,PTA,HM,clamped,Global,40,PTA-HM-clamped-Global,100,6.9420629,9.35176534,13.17389975,45.80024785,13.330235199999999,17.92084268,25.236895800000003,45.80024785
50,12,1.5,sharp,PTA,HM,clamped,Global,50,PTA-HM-clamped-Global,100,16.29167555,17.84245481,25.17681313,80.40087818,32.0294605,34.90222143,49.24272266,80.40087818
50,12,1.5,sharp,PTA,HM,latent,Agent,0,PTA-HM-latent-Agent,100,0.50945135,0.7700708199999999,1.07248539,1.66231869,0.5262865,0.8126079799999999,1.10459339,1.6090275299999999
50,12,1.5,sharp,PTA,HM,latent,Agent,5,PTA-HM-latent-Agent,100,0.5271215,0.7961783800000001,1.11675141,1.7173163,0.5616268,0.86482309,1.19312529,1.69605588
50,12,1.5,sharp,PTA,HM,latent,Agent,10,PTA-HM-latent-Agent,100,0.55997495,0.84835494,1.19293582,1.8716675799999998,0.6273337,0.96917626,1.34549416,1.8694258099999999
50,12,1.5,sharp,PTA,HM,latent,Agent,20,PTA-HM-latent-Agent,100,0.62369735,0.94439057,1.3482504599999998,2.18318729,0.7547785,1.1612475,1.6561236,2.18318729
50,12,1.5,sharp,PTA,HM,latent,Agent,30,PTA-HM-latent-Agent,100,0.7059201500000001,1.07613012,1.54367605,2.6296795,0.9192241,1.42472646,2.04697477,2.6296795
50,12,1.5,sharp,PTA,HM,latent,Agent,40,PTA-HM-latent-Agent,100,7.1333735,9.71094752,13.784077179999999,47.8753518,13.7741308,18.694361400000002,26.52777701,47.8753518
50,12,1.5,sharp,PTA,HM,latent,Agent,50,PTA-HM-latent-Agent,100,16.39761965,17.927504839999997,25.41259319,81.36078409,32.3026231,35.127476019999996,49.78480904,81.36078409
50,12,1.5,sharp,PTA,HM,latent,Global,0,PTA-HM-latent-Global,100,0.5533055,0.82826777,1.18112156,1.82569932,0.5724577,0.8575754000000001,1.22017815,1.76675248
50,12,1.5,sharp,PTA,HM,latent,Global,5,PTA-HM-latent-Global,100,0.57153185,0.85382363,1.22420983,1.8861172099999999,0.6089104000000001,0.9086873099999999,1.3063546099999999,1.86045243
50,12,1.5,sharp,PTA,HM,latent,Global,10,PTA-HM-latent-Global,100,0.60372455,0.91143108,1.30554359,2.0445201600000003,0.6732957999999999,1.0239022199999999,1.46902222,2.04018163
50,12,1.5,sharp,PTA,HM,latent,Global,20,PTA-HM-latent-Global,100,0.67329335,1.0231067600000001,1.4690679,2.37327353,0.8124334000000001,1.24725339,1.79607087,2.37327353
50,12,1.5,sharp,PTA,HM,latent,Global,30,PTA-HM-latent-Global,100,0.7578387499999999,1.16480334,1.67191672,2.83171938,0.9815242000000001,1.5306467000000001,2.20176838,2.83171938
50,12,1.5,sharp,PTA,HM,latent,Global,40,PTA-HM-latent-Global,100,7.1915169500000005,9.79415684,13.90321655,48.09124772,13.8488806,18.78935363,26.66436814,48.09124772
50,12,1.5,sharp,PTA,HM,latent,Global,50,PTA-HM-latent-Global,100,16.4457326,17.99292345,25.504771310000002,81.38555393,32.3573119,35.18688677,49.86747771,81.38555393
50,12,1.5,sharp,PTA,HT1,clamped,Agent,0,PTA-HT1-clamped-Agent,100,0.2606219,0.3754655,0.48836636,2.12100664,0.29801099999999997,0.44636929000000003,0.55024478,2.10966268
50,12,1.5,sharp,PTA,HT1,clamped,Agent,5,PTA-HT1-clamped-Agent,100,0.26725535,0.38394860000000003,0.5042389899999999,2.1380281500000002,0.3112779,0.46333537,0.58199005,2.13134432
50,12,1.5,sharp,PTA,HT1,clamped,Agent,10,PTA-HT1-clamped-Agent,100,0.2809144,0.40184154,0.5340194300000001,2.17289057,0.338596,0.49912124999999996,0.6415507300000001,2.16835289
50,12,1.5,sharp,PTA,HT1,clamped,Agent,20,PTA-HT1-clamped-Agent,100,0.31461310000000003,0.44359903,0.6009886600000001,2.28669711,0.4059934,0.58263627,0.77548935,2.28624528
50,12,1.5,sharp,PTA,HT1,clamped,Agent,30,PTA-HT1-clamped-Agent,100,0.38465380000000005,0.55203091,0.76132098,2.46198091,0.5460748,0.79950011,1.09615391,2.46198091
50,12,1.5,sharp,PTA,HT1,clamped,Agent,40,PTA-HT1-clamped-Agent,100,6.58607275,9.1157559,12.88642028,46.483249400000005,12.948912700000001,17.926950039999998,25.346352550000002,46.483249400000005
50,12,1.5,sharp,PTA,HT1,clamped,Agent,50,PTA-HT1-clamped-Agent,100,15.9593404,17.50664973,24.75395834,80.53606492,31.695448000000003,34.70873771,49.08142876,80.53606492
50,12,1.5,sharp,PTA,HT1,clamped,Global,0,PTA-HT1-clamped-Global,100,0.36027929999999997,0.53869316,0.72778383,2.27339012,0.4302139,0.6453442800000001,0.84870131,2.26081242
50,12,1.5,sharp,PTA,HT1,clamped,Global,5,PTA-HT1-clamped-Global,100,0.36693025,0.54976061,0.7439427399999999,2.3081883299999997,0.44351579999999996,0.66747912,0.88101922,2.30235435
50,12,1.5,sharp,PTA,HT1,clamped,Global,10,PTA-HT1-clamped-Global,100,0.38031365,0.56925014,0.77189694,2.37900476,0.47028260000000005,0.70645815,0.9369278,2.37771039
50,12,1.5,sharp,PTA,HT1,clamped,Global,20,PTA-HT1-clamped-Global,100,0.40518,0.6102219999999999,0.8314652499999999,2.53245735,0.5200153000000001,0.7884019000000001,1.05606421,2.53245735
50,12,1.5,sharp,PTA,HT1,clamped,Global,30,PTA-HT1-clamped-Global,100,0.454305,0.69176837,0.94884207,2.70664395,0.6182653,0.95149461,1.29081795,2.70664395
50,12,1.5,sharp,PTA,HT1,clamped,Global,40,PTA-HT1-clamped-Global,100,6.70079745,9.30883492,13.14067308,46.78870057,13.111250199999999,18.18562763,25.67448,46.78870057
50,12,1.5,sharp,PTA,HT1,clamped,Global,50,PTA-HT1-clamped-Global,100,16.0683666,17.66923889,24.95913638,80.6810392,31.8463885,34.90643568,49.31140658,80.6810392
50,12,1.5,sharp,PTA,HT1,latent,Agent,0,PTA-HT1-latent-Agent,100,0.38152169999999996,0.5714394899999999,0.78225263,2.33285702,0.4742777,0.7225691999999999,0.9701851100000001,2.29834878
50,12,1.5,sharp,PTA,HT1,latent,Agent,5,PTA-HT1-latent-Agent,100,0.3907391,0.58568267,0.80384022,2.36840121,0.4927125,0.7510554899999999,1.01336026,2.34934732
50,12,1.5,sharp,PTA,HT1,latent,Agent,10,PTA-HT1-latent-Agent,100,0.40719335,0.61147826,0.8422101399999999,2.44103254,0.525621,0.80264667,1.0901001399999999,2.4368237500000003
50,12,1.5,sharp,PTA,HT1,latent,Agent,20,PTA-HT1-latent-Agent,100,0.44467375,0.67169415,0.9306009199999999,2.60623491,0.6005818,0.9230785,1.26688171,2.60623491
50,12,1.5,sharp,PTA,HT1,latent,Agent,30,PTA-HT1-latent-Agent,100,0.5399164,0.8324308899999999,1.16265217,2.84451773,0.7910671,1.24455203,1.73098414,2.84451773
50,12,1.5,sharp,PTA,HT1,latent,Agent,40,PTA-HT1-latent-Agent,100,6.847860399999999,9.47182097,13.38670189,47.14340419,13.4069551,18.52333203,26.17908362,47.14340419
50,12,1.5,sharp,PTA,HT1,latent,Agent,50,PTA-HT1-latent-Agent,100,16.20425035,17.77142803,25.12253508,80.89081306,32.119735,35.12254608,49.650749850000004,80.89081306
50,12,1.5,sharp,PTA,HT1,latent,Global,0,PTA-HT1-latent-Global,100,0.47012295000000004,0.7033025,0.95513666,2.3202666400000003,0.5906512,0.87784736,1.16710837,2.2751742
50,12,1.5,sharp,PTA,HT1,latent,Global,5,PTA-HT1-latent-Global,100,0.48053759999999995,0.71909638,0.9779812,2.34950649,0.6114805,0.9094350400000001,1.21279747,2.32283299
50,12,1.5,sharp,PTA,HT1,latent,Global,10,PTA-HT1-latent-Global,100,0.4970766,0.74692763,1.0181039699999999,2.41875716,0.6445585,0.9650976400000001,1.29304296,2.41053793
50,12,1.5,sharp,PTA,HT1,latent,Global,20,PTA-HT1-latent-Global,100,0.5370294,0.81429907,1.11493602,2.59515852,0.7244641,1.09984036,1.48670708,2.5949437399999997
50,12,1.5,sharp,PTA,HT1,latent,Global,30,PTA-HT1-latent-Global,100,0.6223308,0.9606303199999999,1.32433185,2.85108766,0.8950669000000001,1.39250303,1.9054986299999999,2.85108766
50,12,1.5,sharp,PTA,HT1,latent,Global,40,PTA-HT1-latent-Global,100,6.90476445,9.56973982,13.50446617,47.19523967,13.4599342,18.61072201,26.265767359999998,47.19523967
50,12,1.5,sharp,PTA,HT1,latent,Global,50,PTA-HT1-latent-Global,100,16.25747655,17.86166234,25.22438615,80.91032706,32.1653584,35.19456699,49.70560739,80.91032706
50,12,1.5,sharp,PTA,HT2,clamped,Agent,0,PTA-HT2-clamped-Agent,100,0.369702,0.54664344,0.7456215500000001,1.92012226,0.4012218,0.59734177,0.7954813900000001,1.88691991
50,12,1.5,sharp,PTA,HT2,clamped,Agent,5,PTA-HT2-clamped-Agent,100,0.38720709999999997,0.572573,0.78280399,1.96185014,0.43623199999999995,0.64920102,0.86984619,1.94355133
50,12,1.5,sharp,PTA,HT2,clamped,Agent,10,PTA-HT2-clamped-Agent,100,0.4196586,0.6206208,0.8509193399999999,2.03865923,0.501135,0.74529663,1.00607688,2.03277849
50,12,1.5,sharp,PTA,HT2,clamped,Agent,20,PTA-HT2-clamped-Agent,100,0.4958402,0.73930286,1.0191876899999999,2.21168934,0.6534981999999999,0.9826606099999999,1.34261369,2.21168934
50,12,1.5,sharp,PTA,HT2,clamped,Agent,30,PTA-HT2-clamped-Agent,100,0.65179805,0.98900375,1.37258771,2.62465054,0.9654139,1.4820624100000002,2.04941362,2.62465054
50,12,1.5,sharp,PTA,HT2,clamped,Agent,40,PTA-HT2-clamped-Agent,100,6.75100115,9.351007899999999,13.19866275,46.72745778,13.1638201,18.20607081,25.70156368,46.72745778
50,12,1.5,sharp,PTA,HT2,clamped,Agent,50,PTA-HT2-clamped-Agent,100,16.08229355,17.67357124,24.963174979999998,80.61203617,31.826404899999996,34.85119749,49.23058812,80.61203617
50,12,1.5,sharp,PTA,HT2,clamped,Global,0,PTA-HT2-clamped-Global,100,0.42487454999999996,0.6623975299999999,0.91375507,2.20361162,0.4698975,0.73220866,0.9938432,2.16617223
50,12,1.5,sharp,PTA,HT2,clamped,Global,5,PTA-HT2-clamped-Global,100,0.43783265,0.68437358,0.94534474,2.24773112,0.4958137,0.77616078,1.05702257,2.22507811
50,12,1.5,sharp,PTA,HT2,clamped,Global,10,PTA-HT2-clamped-Global,100,0.464124,0.72553044,1.00345271,2.32330984,0.5483964,0.85847449,1.17323853,2.31570375
50,12,1.5,sharp,PTA,HT2,clamped,Global,20,PTA-HT2-clamped-Global,100,0.527006,0.82723051,1.14792129,2.52059904,0.6741604,1.06187455,1.4621756300000002,2.52059904
50,12,1.5,sharp,PTA,HT2,clamped,Global,30,PTA-HT2-clamped-Global,100,0.66633695,1.05585515,1.47201225,2.8852615,0.9528223,1.51912395,2.11035744,2.8852615
50,12,1.5,sharp,PTA,HT2,clamped,Global,40,PTA-HT2-clamped-Global,100,6.8018663,9.44685117,13.338439840000001,46.87146371,13.223880999999999,18.30111599,25.843212629999996,46.87146371
50,12,1.5,sharp,PTA,HT2,clamped,Global,50,PTA-HT2-clamped-Global,100,16.1503832,17.76797126,25.10259952,80.69268558,31.920914800000002,34.94335616,49.37153209,80.69268558
50,12,1.5,sharp,PTA,HT2,latent,Agent,0,PTA-HT2-latent-Agent,100,0.46629905,0.73118544,1.01381819,2.31835971,0.5377524,0.8451743999999999,1.1576242,2.25132514
50,12,1.5,sharp,PTA,HT2,latent,Agent,5,PTA-HT2-latent-Agent,100,0.4824158,0.75645037,1.05048131,2.35897995,0.5699859,0.8957042199999999,1.2309504599999999,2.32422311
50,12,1.5,sharp,PTA,HT2,latent,Agent,10,PTA-HT2-latent-Agent,100,0.51135805,0.80356482,1.1182837,2.45663913,0.6278703999999999,0.98993319,1.36655532,2.44647779
50,12,1.5,sharp,PTA,HT2,latent,Agent,20,PTA-HT2-latent-Agent,100,0.57778615,0.91502178,1.27636807,2.6612343099999998,0.7607266,1.21284708,1.68272417,2.6611651899999997
50,12,1.5,sharp,PTA,HT2,latent,Agent,30,PTA-HT2-latent-Agent,100,0.7084516,1.12795255,1.57847702,2.97311428,1.0220574999999998,1.6387086199999998,2.28694184,2.97311428
50,12,1.5,sharp,PTA,HT2,latent,Agent,40,PTA-HT2-latent-Agent,100,6.9534636999999995,9.63595815,13.61106317,47.22065229,13.512081700000001,18.65471981,26.35211423,47.22065229
50,12,1.5,sharp,PTA,HT2,latent,Agent,50,PTA-HT2-latent-Agent,100,16.31040025,17.91797951,25.32035638,80.90811448000001,32.2259548,35.218762569999996,49.77070066,80.90811448000001
50,12,1.5,sharp,PTA,HT2,latent,Global,0,PTA-HT2-latent-Global,100,0.530258,0.83303529,1.15301386,2.31847614,0.6166654,0.96738144,1.3219801999999998,2.25664588
50,12,1.5,sharp,PTA,HT2,latent,Global,5,PTA-HT2-latent-Global,100,0.54565625,0.8582723,1.18904809,2.35164095,0.6474619,1.01785539,1.39404877,2.3193998199999997
50,12,1.5,sharp,PTA,HT2,latent,Global,10,PTA-HT2-latent-Global,100,0.5726438,0.90319622,1.25318054,2.44597586,0.701437,1.10770331,1.52231365,2.43948738
50,12,1.5,sharp,PTA,HT2,latent,Global,20,PTA-HT2-latent-Global,100,0.63498815,1.00508184,1.39810042,2.65525124,0.8261257000000001,1.31147452,1.81215342,2.65525124
50,12,1.5,sharp,PTA,HT2,latent,Global,30,PTA-HT2-latent-Global,100,0.7497299,1.19325208,1.6648935900000001,2.9821448299999997,1.0556092,1.68781493,2.34573968,2.9821448299999997
50,12,1.5,sharp,PTA,HT2,latent,Global,40,PTA-HT2-latent-Global,100,6.986800550000001,9.687959959999999,13.67818929,47.202616260000006,13.5297505,18.67723078,26.372331210000002,47.202616260000006
50,12,1.5,sharp,PTA,HT2,latent,Global,50,PTA-HT2-latent-Global,100,16.33959545,17.96437086,25.376721309999997,80.92016716,32.2353403,35.23005238,49.76939513,80.92016716
50,12,1.5,sharp,SBTA,HM,clamped,,0,SBTA-HM,100,0.6544746499999999,1.10847021,1.3659231500000002,2.174715,0.6881152,1.25881799,1.38080782,2.12017349
50,12,1.5,sharp,SBTA,HM,clamped,,5,SBTA-HM,100,0.6731781499999999,1.11712877,1.41567189,2.2417471399999997,0.7255222,1.27613517,1.48030532,2.22129787
50,12,1.5,sharp,SBTA,HM,clamped,,10,SBTA-HM,100,0.70765925,1.1501428900000001,1.50281076,2.40920348,0.7944844000000001,1.34216333,1.65458305,2.40759799
50,12,1.5,sharp,SBTA,HM,clamped,,20,SBTA-HM,100,0.7734014,1.22284903,1.67229285,2.72119276,0.9259687,1.4875758,1.9935472,2.72119276
50,12,1.5,sharp,SBTA,HM,clamped,,30,SBTA-HM,100,0.8459375,1.3151871800000001,1.84815557,3.11843623,1.0710409,1.67225197,2.34527267,3.11843623
50,12,1.5,sharp,SBTA,HM,clamped,,40,SBTA-HM,100,7.2357764,9.85163157,14.09173215,47.998763200000006,13.8507187,18.74514077,26.83242585,47.998763200000006
50,12,1.5,sharp,SBTA,HM,clamped,,50,SBTA-HM,100,16.52576975,18.00819975,25.65985102,81.12272251,32.4307054,35.05827715,49.96866364,81.12272251
50,12,1.5,sharp,SBTA,HT1,clamped,,0,SBTA-HT1,100,1.30946195,1.44016896,1.73809347,2.80406186,1.8307201,1.91774985,2.15203949,2.7989676300000004
50,12,1.5,sharp,SBTA,HT1,clamped,,5,SBTA-HT1,100,1.3291995499999998,1.4636649700000002,1.76380606,2.8524196899999996,1.8701953,1.96474189,2.20346462,2.84964966
50,12,1.5,sharp,SBTA,HT1,clamped,,10,SBTA-HT1,100,1.3584059,1.4960072199999999,1.80486401,2.94322141,1.928608,2.02942622,2.2855805900000004,2.94322141
50,12,1.5,sharp,SBTA,HT1,clamped,,20,SBTA-HT1,100,1.4268659,1.57030889,1.9028388699999998,3.14388628,2.065528,2.1780296000000003,2.48153033,3.14388628
50,12,1.5,sharp,SBTA,HT1,clamped,,30,SBTA-HT1,100,1.5399745999999999,1.7059176500000002,2.09093249,3.46001447,2.2917454,2.4492472000000003,2.8577174100000002,3.46001447
50,12,1.5,sharp,SBTA,HT1,clamped,,40,SBTA-HT1,100,7.16143145,9.38436851,13.031321089999999,44.790178569999995,13.534659099999999,17.80614904,24.738494690000003,44.790178569999995
50,12,1.5,sharp,SBTA,HT1,clamped,,50,SBTA-HT1,100,16.48628445,17.93454997,25.081296910000002,79.71945636000001,32.1843651,34.906511810000005,48.83844632,79.71945636000001
50,12,1.5,sharp,SBTA,HT2,clamped,,0,SBTA-HT2,100,0.8365886,1.1292903300000001,1.4881927,2.26035533,0.9861955,1.28239854,1.61535424,2.22503803
50,12,1.5,sharp,SBTA,HT2,clamped,,5,SBTA-HT2,100,0.8599364,1.15764476,1.5265689599999999,2.31952821,1.0328910999999998,1.3391074299999999,1.69210678,2.2992082
50,12,1.5,sharp,SBTA,HT2,clamped,,10,SBTA-HT2,100,0.90000785,1.20830028,1.5975174699999999,2.45292927,1.1130339999999999,1.4404185,1.83400364,2.4478809999999998
50,12,1.5,sharp,SBTA,HT2,clamped,,20,SBTA-HT2,100,0.9755918,1.31002205,1.7389476200000002,2.72506039,1.2642019,1.64386214,2.11686406,2.72506039
50,12,1.5,sharp,SBTA,HT2,clamped,,30,SBTA-HT2,100,1.09390085,1.47216092,1.96661492,3.10425766,1.50082,1.96813976,2.57219863,3.10425766
50,12,1.5,sharp,SBTA,HT2,clamped,,40,SBTA-HT2,100,7.046884700000001,9.59987578,13.47913141,46.22203165,13.4067877,18.22356951,25.5972316,46.22203165
50,12,1.5,sharp,SBTA,HT2,clamped,,50,SBTA-HT2,100,16.38675635,17.98360406,25.31790457,80.41878479,32.086531,34.991026000000005,49.27477797,80.41878479
50,12,1.5,sharp,SETA,HM,clamped,,0,SETA-HM-clamped,100,0.6741585499999999,1.04070868,1.4774087,2.11460203,0.7058656000000001,1.06827104,1.5138922400000001,2.05887784
50,12,1.5,sharp,SETA,HM,clamped,,5,SETA-HM-clamped,100,0.6964185500000001,1.07623281,1.52810764,2.1918249800000003,0.7503856,1.13931928,1.61529014,2.17372625
50,12,1.5,sharp,SETA,HM,clamped,,10,SETA-HM-clamped,100,0.73409705,1.1399396,1.6188035600000001,2.36639296,0.8257426,1.2667330300000001,1.7966819799999998,2.3635647399999997
50,12,1.5,sharp,SETA,HM,clamped,,20,SETA-HM-clamped,100,0.81031295,1.26844975,1.80226398,2.7303622,0.9781744,1.52375324,2.16360276,2.7303622
50,12,1.5,sharp,SETA,HM,clamped,,30,SETA-HM-clamped,100,0.9038720000000001,1.42021723,2.01781813,3.20870021,1.1652925,1.82728827,2.59471111,3.20870021
50,12,1.5,sharp,SETA,HM,clamped,,40,SETA-HM-clamped,100,7.2447833,9.93871457,14.08182274,47.91410143,13.847115100000002,18.864282969999998,26.72272033,47.91410143
50,12,1.5,sharp,SETA,HM,clamped,,50,SETA-HM-clamped,100,16.533317150000002,18.14560087,25.69373523,81.31107798,32.4241828,35.27805555,49.94654523,81.31107798
50,12,1.5,sharp,SETA,HM,latent,,0,SETA-HM-latent,100,0.79400495,1.1765533000000001,1.13380432,2.76432703,0.8983555,1.5665253799999999,1.22854277,2.62746085
50,12,1.5,sharp,SETA,HM,latent,,5,SETA-HM-latent,100,0.8186324500000001,1.18569559,1.16990149,2.8007468899999997,0.9476105,1.5848100299999999,1.30073716,2.71319184
50,12,1.5,sharp,SETA,HM,latent,,10,SETA-HM-latent,100,0.8467924000000001,1.18592484,1.22878186,2.92619862,1.0039304,1.58526859,1.4184979100000001,2.8862022300000003
50,12,1.5,sharp,SETA,HM,latent,,20,SETA-HM-latent,100,0.88536885,1.20077119,1.3643530999999998,3.11678126,1.0810833,1.61496123,1.68964044,3.11233865
50,12,1.5,sharp,SETA,HM,latent,,30,SETA-HM-latent,100,0.9440725999999999,1.2569042799999999,1.53065725,3.29045411,1.1984908,1.7272272899999999,2.0222487,3.29035051
50,12,1.5,sharp,SETA,HM,latent,,40,SETA-HM-latent,100,7.62429515,9.92107563,14.24262625,49.00113354,14.5589359,19.05557007,27.44618669,49.00113354
50,12,1.5,sharp,SETA,HM,latent,,50,SETA-HM-latent,100,16.79262515,17.96307613,25.68060124,81.88679154,32.8955959,35.13957107,50.322136719999996,81.88679154
50,12,1.5,sharp,SETA,HT1,clamped,,0,SETA-HT1-clamped,100,1.0061789,1.27992759,1.37011383,2.0195852199999997,1.2338259999999999,1.6410255900000001,1.51148433,2.0023078
50,12,1.5,sharp,SETA,HT1,clamped,,5,SETA-HT1-clamped,100,1.02175235,1.2971466,1.3963811999999998,2.06366438,1.2649728999999998,1.6754636500000002,1.56401901,2.05441003
50,12,1.5,sharp,SETA,HT1,clamped,,10,SETA-HT1-clamped,100,1.0485602,1.32935119,1.44501206,2.16582468,1.3185886,1.73987279,1.66128083,2.16272322
50,12,1.5,sharp,SETA,HT1,clamped,,20,SETA-HT1-clamped,100,1.11016925,1.4068434300000001,1.5644616999999998,2.40496574,1.4418066999999999,1.89485725,1.90018004,2.40496574
50,12,1.5,sharp,SETA,HT1,clamped,,30,SETA-HT1-clamped,100,1.2192128,1.5600227599999998,1.80225817,2.8729060499999997,1.6598938,2.20121586,2.37577305,2.8729060499999997
50,12,1.5,sharp,SETA,HT1,clamped,,40,SETA-HT1-clamped,100,6.9918365,9.600328130000001,13.31815603,46.17446859,13.2051412,18.28182657,25.407568519999998,46.17446859
50,12,1.5,sharp,SETA,HT1,clamped,,50,SETA-HT1-clamped,100,16.3457357,18.00856171,25.175681920000002,80.35589524,31.9129396,35.09829378,49.12262051,80.35589524
50,12,1.5,sharp,SETA,HT1,latent,,0,SETA-HT1-latent,100,0.6608249,0.89829513,1.15243916,2.2121747199999997,0.8176597,1.0972604400000001,1.33669694,2.17776018
50,12,1.5,sharp,SETA,HT1,latent,,5,SETA-HT1-latent,100,0.6751832,0.9188054200000001,1.18088389,2.24449556,0.8463763,1.13828094,1.3935863599999998,2.22127593
50,12,1.5,sharp,SETA,HT1,latent,,10,SETA-HT1-latent,100,0.6959436499999999,0.9512601100000001,1.22783398,2.31171556,0.8878972,1.20319032,1.4874865,2.30458029
50,12,1.5,sharp,SETA,HT1,latent,,20,SETA-HT1-latent,100,0.74786675,1.03401114,1.34882981,2.53591579,0.9917434,1.36869246,1.72947809,2.53591579
50,12,1.5,sharp,SETA,HT1,latent,,30,SETA-HT1-latent,100,0.8452625,1.20119636,1.59250933,2.89065561,1.1865349,1.7030629099999999,2.21683718,2.89065561
50,12,1.5,sharp,SETA,HT1,latent,,40,SETA-HT1-latent,100,6.979648549999999,9.650028859999999,13.56644913,47.00468652000001,13.455307,18.60072783,26.164716790000003,47.00468652000001
50,12,1.5,sharp,SETA,HT1,latent,,50,SETA-HT1-latent,100,16.3275161,17.94678765,25.282867030000002,80.79999284,32.1510421,35.19424543,49.59755258,80.79999284
